checkintime,checkinid,userid,checkintype
2024-06-03T06:02:00Z,"37,823,673",87437497,Away ELITE member
2024-06-03T06:02:45Z,"37,823,756",94656409,Tagged Member
2024-06-03T06:02:53Z,"122,524,669",95206345,Away ELITE member
2024-06-03T06:03:02Z,"37,823,787",55247084,Away ELITE member
2024-06-03T06:03:38Z,"37,823,850",94361316,Tagged Member
2024-06-03T06:06:48Z,"122,408,022",97117522,Away ELITE member
2024-06-03T06:06:53Z,"37,824,204",96040607,Tagged Member
2024-06-03T06:08:45Z,"37,824,417",96103845,Tagged Member
2024-06-03T06:08:59Z,"37,824,442",93614810,Tagged Member
2024-06-03T06:12:37Z,"37,824,853",98078929,Tagged Member
2024-06-03T06:13:12Z,"37,824,913",94480292,Tagged Member
2024-06-03T06:15:43Z,"37,825,223",58199386,Tagged Member
2024-06-03T06:19:10Z,"37,825,615",62840735,Away ELITE member
2024-06-03T06:25:34Z,"37,826,241",5206833,Away ELITE member
2024-06-03T06:34:04Z,"37,827,156",96289072,Tagged Member
2024-06-03T06:45:31Z,"37,828,588",95497377,Tagged Member
2024-06-03T06:47:54Z,"122,432,512",97912529,Away ELITE member
2024-06-03T06:48:12Z,"122,713,556",18500812,Away ELITE member
2024-06-03T06:49:21Z,"37,829,063",81343034,Tagged Member
2024-06-03T06:50:09Z,"122,634,394",1600979,Away ELITE member
2024-06-03T06:50:36Z,"37,829,219",82175503,Tagged Member
2024-06-03T06:50:39Z,"122,488,857",82626217,Away ELITE member
2024-06-03T06:52:04Z,"122,410,443",90116263,Away ELITE member
2024-06-03T06:52:21Z,"37,829,443",44669003,Tagged Member
2024-06-03T06:52:22Z,"122,671,084",21109735,Away ELITE member
2024-06-03T06:52:37Z,"122,634,413",21172277,Away ELITE member
2024-06-03T06:53:46Z,"122,440,754",15888207,Away ELITE member
2024-06-03T06:55:36Z,"122,451,291",18856439,Away ELITE member
2024-06-03T06:55:43Z,"122,620,309",56551270,Away ELITE member
2024-06-03T06:55:46Z,"37,829,911",96105725,Tagged Member
2024-06-03T06:55:59Z,"122,713,082",9476120,Away ELITE member
2024-06-03T06:56:15Z,"122,456,365",17536509,Away ELITE member
2024-06-03T06:56:23Z,"122,710,574",49843,Away ELITE member
2024-06-03T06:56:31Z,"122,406,668",92535618,Away ELITE member
2024-06-03T06:57:05Z,"122,709,871",44858135,Away ELITE member
2024-06-03T06:57:15Z,"122,713,802",47628620,Away ELITE member
2024-06-03T06:57:33Z,"122,622,191",98590674,TRIAL
2024-06-03T06:57:41Z,"122,449,068",98302057,Away ELITE member
2024-06-03T06:57:50Z,"122,687,436",95706413,Away ELITE member
2024-06-03T06:58:12Z,"122,416,603",93917404,Away ELITE member
2024-06-03T06:59:48Z,"122,714,115",97459536,Away ELITE member
2024-06-03T07:00:56Z,"122,712,042",95882400,Away ELITE member
2024-06-03T07:01:18Z,"37,830,715",98115869,Tagged Member
2024-06-03T07:01:33Z,"122,711,512",94490164,Away ELITE member
2024-06-03T07:01:46Z,"37,830,772",49840063,Away ELITE member
2024-06-03T07:01:56Z,"122,416,507",86019532,Away ELITE member
2024-06-03T07:03:05Z,"122,714,071",94261728,Away ELITE member
2024-06-03T07:03:25Z,"37,831,015",98000802,Tagged Member
2024-06-03T07:04:53Z,"122,412,209",64663894,Away ELITE member
2024-06-03T07:05:53Z,"37,831,379",98221894,Tagged Member
2024-06-03T07:19:02Z,"37,833,268",23069,Away ELITE member
2024-06-03T07:23:10Z,"37,833,813",68535,Away ELITE member
2024-06-03T07:28:55Z,"37,834,536",97530722,Tagged Member
2024-06-03T07:29:05Z,"37,834,551",93792292,Tagged Member
2024-06-03T07:43:21Z,"37,836,421",11872139,Away ELITE member
2024-06-03T07:45:08Z,"37,836,629",3835321,Tagged Member
2024-06-03T07:46:41Z,"37,836,804",30398705,Tagged Member
2024-06-03T07:46:45Z,"37,836,823",49174911,Away ELITE member
2024-06-03T07:47:52Z,"122,407,095",21767036,Away ELITE member
2024-06-03T07:48:13Z,"122,401,509",47628620,Away ELITE member
2024-06-03T07:49:12Z,"122,456,369",17536509,Away ELITE member
2024-06-03T07:51:37Z,"37,837,377",20134336,Away ELITE member
2024-06-03T07:51:50Z,"122,671,890",94452510,Away ELITE member
2024-06-03T07:52:25Z,"37,837,472",97912529,Away ELITE member
2024-06-03T07:52:26Z,"122,659,988",94071072,Away ELITE member
2024-06-03T07:52:40Z,"122,416,613",93917404,Away ELITE member
2024-06-03T07:52:47Z,"37,837,511",65794623,Tagged Member
2024-06-03T07:52:56Z,"122,403,800",92757322,Away ELITE member
2024-06-03T07:53:31Z,"122,606,840",82422414,TRIAL
2024-06-03T07:53:40Z,"122,485,455",98651,Away ELITE member
2024-06-03T07:54:05Z,"122,673,024",97024801,Away ELITE member
2024-06-03T07:54:16Z,"37,837,686",93294924,Tagged Member
2024-06-03T07:55:32Z,"122,441,196",167796,Away ELITE member
2024-06-03T07:56:26Z,"122,416,518",86019532,Away ELITE member
2024-06-03T07:56:47Z,"122,722,087",10092579,Away ELITE member
2024-06-03T07:57:18Z,"122,448,806",96178763,Away ELITE member
2024-06-03T07:57:33Z,"122,455,498",27629985,Away ELITE member
2024-06-03T07:59:05Z,"37,838,290",94586963,Tagged Member
2024-06-03T07:59:53Z,"122,564,043",81360300,Away ELITE member
2024-06-03T08:00:33Z,"37,838,495",949150,Away ELITE member
2024-06-03T08:00:46Z,"122,442,201",17657448,Away ELITE member
2024-06-03T08:01:09Z,"122,671,317",24014640,Away ELITE member
2024-06-03T08:01:14Z,"122,691,100",1364859,Away ELITE member
2024-06-03T08:01:26Z,"122,485,263",96564471,Away ELITE member
2024-06-03T08:01:33Z,"37,838,651",47680225,Tagged Member
2024-06-03T08:02:05Z,"122,702,350",85629439,Away ELITE member
2024-06-03T08:03:47Z,"37,838,945",92895368,Tagged Member
2024-06-03T08:04:19Z,"37,839,014",98028099,Tagged Member
2024-06-03T08:04:23Z,"122,698,697",97484756,Away ELITE member
2024-06-03T08:05:00Z,"122,579,100",24490966,Away ELITE member
2024-06-03T08:10:46Z,"37,839,860",1314047,Away ELITE member
2024-06-03T08:15:19Z,"37,840,443",1083600,Tagged Member
2024-06-03T08:20:40Z,"37,841,032",18572495,Tagged Member
2024-06-03T08:33:34Z,"37,842,421",80404412,Tagged Member
2024-06-03T08:39:33Z,"37,843,078",91883701,Tagged Member
2024-06-03T08:45:13Z,"37,843,613",94372898,Tagged Member
2024-06-03T08:46:48Z,"122,628,051",97024801,Away ELITE member
2024-06-03T08:46:51Z,"37,843,759",97003497,Away ELITE member
2024-06-03T08:46:54Z,"37,843,768",85629439,Away ELITE member
2024-06-03T08:47:27Z,"122,589,128",24014640,Away ELITE member
2024-06-03T08:47:29Z,"37,843,816",97484756,Tagged Member
2024-06-03T08:47:45Z,"37,843,830",95484388,Tagged Member
2024-06-03T08:47:49Z,"37,843,855",21767036,Away ELITE member
2024-06-03T08:49:16Z,"122,578,434",64795793,Away ELITE member
2024-06-03T08:49:39Z,"122,720,209",11172499,Away ELITE member
2024-06-03T08:50:04Z,"122,582,504",96462256,Away ELITE member
2024-06-03T08:52:00Z,"122,423,907",11172499,Away ELITE member
2024-06-03T08:54:01Z,"122,717,530",8223342,Away ELITE member
2024-06-03T08:54:11Z,"122,664,469",97752801,Away ELITE member
2024-06-03T08:54:37Z,"122,725,332",95585784,Away ELITE member
2024-06-03T08:55:01Z,"122,726,937",86212317,Away ELITE member
2024-06-03T08:55:15Z,"122,726,934",94071072,Away ELITE member
2024-06-03T08:55:23Z,"122,414,380",25970170,Away ELITE member
2024-06-03T08:55:36Z,"122,400,972",13706698,Away ELITE member
2024-06-03T08:55:44Z,"122,716,437",35699618,Away ELITE member
2024-06-03T08:56:58Z,"122,457,411",16675224,Away ELITE member
2024-06-03T08:57:25Z,"122,484,059",82595198,Away ELITE member
2024-06-03T08:58:13Z,"122,725,885",71309468,Away ELITE member
2024-06-03T08:58:18Z,"122,673,871",51904436,Away ELITE member
2024-06-03T08:58:23Z,"37,844,835",98471462,Tagged Member
2024-06-03T08:58:25Z,"122,515,957",16827780,Away ELITE member
2024-06-03T08:58:35Z,"122,714,076",20089308,Away ELITE member
2024-06-03T08:58:59Z,"122,715,572",1897620,Away ELITE member
2024-06-03T08:59:07Z,"122,717,532",8395413,Away PRO member
2024-06-03T08:59:16Z,"122,720,866",47963251,Away ELITE member
2024-06-03T08:59:26Z,"122,637,698",40119957,Away ELITE member
2024-06-03T08:59:38Z,"37,844,945",26037499,Tagged Member
2024-06-03T09:02:33Z,"37,845,229",51933842,Tagged Member
2024-06-03T09:02:50Z,"37,845,255",51930260,Tagged Member
2024-06-03T09:03:26Z,"122,724,751",18348189,Away ELITE member
2024-06-03T09:03:38Z,"122,484,770",95868192,Away ELITE member
2024-06-03T09:09:56Z,"37,845,896",89661043,Away ELITE member
2024-06-03T09:13:05Z,"37,846,181",1353287,Away ELITE member
2024-06-03T09:16:03Z,"37,846,460",1349815,Tagged Member
2024-06-03T09:20:00Z,"37,846,728",97615266,Tagged Member
2024-06-03T09:20:29Z,"37,846,783",90403778,Tagged Member
2024-06-03T09:20:50Z,"37,846,805",95591247,Tagged Member
2024-06-03T09:33:05Z,"37,847,738",7303768,Away ELITE member
2024-06-03T09:40:48Z,"122,723,006",93795269,Away ELITE member
2024-06-03T09:47:07Z,"37,848,681",95364652,Tagged Member
2024-06-03T09:48:44Z,"122,729,310",94582194,Away ELITE member
2024-06-03T09:49:39Z,"122,661,582",153462,Away ELITE member
2024-06-03T09:52:36Z,"122,722,214",40119957,Away ELITE member
2024-06-03T09:52:44Z,"122,669,381",89355099,Away ELITE member
2024-06-03T09:53:37Z,"122,730,797",18348189,Away ELITE member
2024-06-03T09:53:46Z,"122,442,604",88800790,Away ELITE member
2024-06-03T09:54:24Z,"122,484,819",95868192,Away ELITE member
2024-06-03T09:55:17Z,"122,726,972",86212317,Away ELITE member
2024-06-03T09:55:33Z,"122,578,769",92951955,Away ELITE member
2024-06-03T09:56:35Z,"122,621,645",1101737,Away ELITE member
2024-06-03T09:57:13Z,"122,672,836",89355099,Away ELITE member
2024-06-03T09:57:47Z,"122,407,030",71603,Away ELITE member
2024-06-03T09:59:21Z,"122,535,671",6559953,Away ELITE member
2024-06-03T10:01:43Z,"122,728,400",55728247,Away ELITE member
2024-06-03T10:06:09Z,"37,849,878",82595198,Tagged Member
2024-06-03T10:06:27Z,"37,849,891",86093886,Tagged Member
2024-06-03T10:22:46Z,"37,850,835",41323872,Away ELITE member
2024-06-03T10:33:56Z,"37,851,451",96881635,Away ELITE member
2024-06-03T10:36:28Z,"122,410,857",27571824,Away ELITE member
2024-06-03T10:41:08Z,"122,664,489",97752801,Away ELITE member
2024-06-03T10:41:58Z,"122,566,575",86431681,Away ELITE member
2024-06-03T10:46:49Z,"122,621,711",1101737,Away ELITE member
2024-06-03T10:47:04Z,"122,728,423",55728247,Away ELITE member
2024-06-03T10:47:14Z,"122,733,906",40119957,Away ELITE member
2024-06-03T10:54:05Z,"37,852,512",18348189,Away ELITE member
2024-06-03T10:55:53Z,"37,852,604",47866825,Away ELITE member
2024-06-03T10:56:07Z,"37,852,622",83667189,Tagged Member
2024-06-03T11:03:16Z,"37,852,958",21695085,Away ELITE member
2024-06-03T11:07:08Z,"122,417,484",5331595,Away ELITE member
2024-06-03T11:23:51Z,"37,853,791",94627801,Tagged Member
2024-06-03T11:40:31Z,"37,854,461",13178890,Tagged Member
2024-06-03T12:13:00Z,"37,855,466",97912881,Tagged Member
2024-06-03T12:24:20Z,"37,855,793",98306946,Tagged Member
2024-06-03T12:44:12Z,"37,856,332",93558538,Tagged Member
2024-06-03T12:48:30Z,"37,856,431",96366612,Tagged Member
2024-06-03T12:48:51Z,"37,856,447",94958116,Tagged Member
2024-06-03T14:03:21Z,"37,858,253",93839904,Away ELITE member
2024-06-03T14:25:31Z,"37,858,676",85764359,Away ELITE member
2024-06-03T14:26:08Z,"37,858,697",67659833,Tagged Member
2024-06-03T14:26:51Z,"37,858,709",88633889,Away ELITE member
2024-06-03T14:30:49Z,"37,858,785",98076740,Tagged Member
2024-06-03T14:31:09Z,"37,858,798",94361296,Tagged Member
2024-06-03T14:31:37Z,"37,858,803",87421858,Tagged Member
2024-06-03T15:44:12Z,"37,860,717",50098404,Tagged Member
2024-06-03T15:45:28Z,"37,860,755",319448,Tagged Member
2024-06-03T15:51:25Z,"122,735,819",97609995,Away ELITE member
2024-06-03T15:51:44Z,"37,860,986",94452339,Tagged Member
2024-06-03T15:51:51Z,"122,748,492",40035211,Away ELITE member
2024-06-03T15:54:09Z,"122,747,829",16524587,Away ELITE member
2024-06-03T15:54:13Z,"37,861,070",124502,Tagged Member
2024-06-03T15:54:38Z,"122,734,562",54734626,Away ELITE member
2024-06-03T15:54:53Z,"122,733,587",47400942,Away ELITE member
2024-06-03T15:56:53Z,"122,736,115",4668227,Away ELITE member
2024-06-03T15:58:39Z,"122,738,228",96652283,Away ELITE member
2024-06-03T15:58:50Z,"122,748,284",97928309,Away ELITE member
2024-06-03T15:59:47Z,"122,747,930",97073649,Away ELITE member
2024-06-03T15:59:56Z,"122,739,697",98340870,Away ELITE member
2024-06-03T16:03:13Z,"122,748,830",4992682,Away ELITE member
2024-06-03T16:04:30Z,"37,861,459",898842,Tagged Member
2024-06-03T16:08:41Z,"122,739,590",93200151,Away ELITE member
2024-06-03T16:14:14Z,"37,861,921",83501496,Tagged Member
2024-06-03T16:14:37Z,"37,861,937",94408878,Away ELITE member
2024-06-03T16:20:11Z,"37,862,252",95609670,Tagged Member
2024-06-03T16:34:01Z,"37,863,118",98022429,Tagged Member
2024-06-03T16:36:18Z,"37,863,272",96585348,Tagged Member
2024-06-03T16:55:47Z,"37,864,665",83639929,Tagged Member
2024-06-03T17:27:30Z,"37,867,783",94655812,Tagged Member
2024-06-03T17:40:30Z,"37,869,209",94598035,Tagged Member
2024-06-03T17:40:37Z,"37,869,274",30219230,Tagged Member
2024-06-03T17:43:06Z,"122,658,967",93978350,Away ELITE member
2024-06-03T17:43:50Z,"122,744,740",95084379,Away ELITE member
2024-06-03T17:49:27Z,"122,754,399",96149121,Away ELITE member
2024-06-03T17:50:06Z,"122,752,964",92963738,Away ELITE member
2024-06-03T17:50:48Z,"122,406,513",34836909,Away ELITE member
2024-06-03T17:50:59Z,"122,581,148",98497149,Away ELITE member
2024-06-03T17:51:00Z,"37,870,427",47584216,Away ELITE member
2024-06-03T17:52:02Z,"122,414,708",65187999,Away ELITE member
2024-06-03T17:52:03Z,"37,870,565",96182748,Away ELITE member
2024-06-03T17:53:03Z,"122,753,406",97849879,Away ELITE member
2024-06-03T17:53:18Z,"122,456,389",91269866,Away ELITE member
2024-06-03T17:53:41Z,"122,619,040",16543498,Away ELITE member
2024-06-03T17:53:50Z,"122,470,968",94912652,TRIAL
2024-06-03T17:53:59Z,"122,581,128",83626690,Away ELITE member
2024-06-03T17:53:59Z,"37,870,838",96762846,Tagged Member
2024-06-03T17:54:12Z,"122,447,689",71152892,Away ELITE member
2024-06-03T17:54:27Z,"122,475,495",98581361,TRIAL
2024-06-03T17:54:48Z,"122,449,043",68641209,TRIAL
2024-06-03T17:56:49Z,"122,446,852",73891418,Away ELITE member
2024-06-03T17:57:05Z,"122,753,006",94792088,Away ELITE member
2024-06-03T17:57:23Z,"122,693,812",87208517,Away ELITE member
2024-06-03T17:57:58Z,"122,750,980",93487207,Away ELITE member
2024-06-03T17:58:07Z,"122,658,799",98477334,Away ELITE member
2024-06-03T17:58:11Z,"122,672,808",97113578,Away ELITE member
2024-06-03T17:59:16Z,"122,631,287",94719358,Away ELITE member
2024-06-03T17:59:27Z,"122,598,433",97812234,Away ELITE member
2024-06-03T18:00:01Z,"122,721,645",20432346,Away ELITE member
2024-06-03T18:01:23Z,"122,752,986",25587712,Away ELITE member
2024-06-03T18:01:36Z,"122,750,995",94681671,Away ELITE member
2024-06-03T18:01:53Z,"122,744,768",9830558,Away ELITE member
2024-06-03T18:03:06Z,"37,872,012",93931952,Tagged Member
2024-06-03T18:03:55Z,"122,751,884",49781520,Away ELITE member
2024-06-03T18:04:10Z,"122,452,723",15652976,Away ELITE member
2024-06-03T18:07:01Z,"122,752,010",25810911,Away ELITE member
2024-06-03T18:07:10Z,"37,872,570",93988334,Away ELITE member
2024-06-03T18:08:03Z,"37,872,673",86358191,Away ELITE member
2024-06-03T18:16:56Z,"37,873,890",23102277,Tagged Member
2024-06-03T18:18:27Z,"37,874,137",98088849,Tagged Member
2024-06-03T18:19:31Z,"37,874,301",946223,Tagged Member
2024-06-03T18:36:33Z,"37,876,665",95469297,Tagged Member
2024-06-03T18:38:35Z,"37,876,999",29316219,Away ELITE member
2024-06-03T18:41:13Z,"37,877,378",96580973,Tagged Member
2024-06-03T18:43:00Z,"37,877,660",92951646,Tagged Member
2024-06-03T18:43:05Z,"122,763,376",92391346,Away ELITE member
2024-06-03T18:48:54Z,"122,740,638",64958016,Away ELITE member
2024-06-03T18:49:03Z,"122,740,685",95493110,Away ELITE member
2024-06-03T18:51:15Z,"37,879,013",95297782,Away ELITE member
2024-06-03T18:51:23Z,"122,755,144",98280096,Away ELITE member
2024-06-03T18:51:32Z,"37,879,076",2334936,Tagged Member
2024-06-03T18:52:37Z,"122,739,463",6362391,Away ELITE member
2024-06-03T18:54:10Z,"122,765,956",9830558,Away ELITE member
2024-06-03T18:54:11Z,"37,879,562",95238950,Away ELITE member
2024-06-03T18:54:21Z,"122,619,182",16543498,Away ELITE member
2024-06-03T18:54:33Z,"37,879,607",83626690,Tagged Member
2024-06-03T18:54:40Z,"37,879,633",25587712,Away ELITE member
2024-06-03T18:55:27Z,"122,765,777",21868519,Away ELITE member
2024-06-03T18:55:57Z,"122,766,191",95084379,Away ELITE member
2024-06-03T18:56:17Z,"122,751,122",97849879,Away ELITE member
2024-06-03T18:57:45Z,"122,658,980",93978350,Away ELITE member
2024-06-03T18:58:38Z,"37,880,361",19946305,Away ELITE member
2024-06-03T18:59:18Z,"122,765,072",17783090,Away ELITE member
2024-06-03T19:00:16Z,"122,713,456",8088,Away ELITE member
2024-06-03T19:01:05Z,"37,880,809",49843,Away ELITE member
2024-06-03T19:03:25Z,"122,727,908",97443237,Away ELITE member
2024-06-03T19:04:43Z,"122,737,204",95331022,Away ELITE member
2024-06-03T19:23:30Z,"37,884,718",95254856,Tagged Member
2024-06-03T19:23:31Z,"37,884,757",95863152,Away ELITE member
2024-06-03T19:26:24Z,"37,885,247",94856222,Tagged Member
2024-06-03T19:35:54Z,"37,887,016",93501091,Away ELITE member
2024-06-03T19:40:35Z,"37,887,884",36556539,Tagged Member
2024-06-03T19:43:46Z,"37,888,495",97275250,Away ELITE member
2024-06-03T19:46:10Z,"37,888,915",98115869,Tagged Member
2024-06-03T19:46:17Z,"122,414,375",1533105,Away ELITE member
2024-06-03T19:52:48Z,"37,890,107",95610179,Tagged Member
2024-06-03T19:54:36Z,"37,890,445",86492908,Away ELITE member
2024-06-03T19:54:57Z,"122,727,963",97443237,Away ELITE member
2024-06-03T19:55:13Z,"122,481,630",98344616,Away ELITE member
2024-06-03T19:56:34Z,"122,771,313",52600,Away ELITE member
2024-06-03T19:56:56Z,"122,653,026",98604743,Away ELITE member
2024-06-03T19:57:04Z,"122,734,889",97944898,Away ELITE member
2024-06-03T19:57:13Z,"122,652,999",93949770,Away ELITE member
2024-06-03T19:58:02Z,"122,768,717",19161999,TRIAL
2024-06-03T19:58:11Z,"37,891,136",25275810,Tagged Member
2024-06-03T20:00:42Z,"37,891,580",8657434,Away ELITE member
2024-06-03T20:00:54Z,"37,891,623",97354538,Tagged Member
2024-06-03T20:01:37Z,"37,891,774",96237517,Tagged Member
2024-06-03T20:02:19Z,"37,891,904",95921284,Tagged Member
2024-06-03T20:02:45Z,"37,891,993",95985339,Tagged Member
2024-06-03T20:03:56Z,"37,892,237",95242445,Tagged Member
2024-06-03T20:04:29Z,"122,662,601",92244526,Away ELITE member
2024-06-03T20:04:32Z,"37,892,326",98370675,Tagged Member
2024-06-03T20:08:15Z,"37,892,955",96422116,Away ELITE member
2024-06-03T20:11:50Z,"37,893,604",10400867,Away ELITE member
2024-06-03T20:12:19Z,"37,893,700",1141753,Away ELITE member
2024-06-03T20:19:13Z,"37,894,838",94834520,Tagged Member
2024-06-03T20:30:38Z,"37,896,687",98418541,Tagged Member
2024-06-03T20:34:55Z,"37,897,314",94489148,Tagged Member
2024-06-03T20:38:38Z,"37,897,826",52560501,Away ELITE member
2024-06-03T20:43:32Z,"37,898,524",89525239,Away ELITE member
2024-06-03T20:54:53Z,"37,899,976",97343669,Tagged Member
2024-06-03T20:56:02Z,"37,900,124",97356262,Tagged Member
2024-06-03T20:57:36Z,"37,900,224",98519687,Tagged Member
2024-06-03T20:58:04Z,"37,900,239",98514089,Tagged Member
2024-06-03T21:01:29Z,"37,900,703",4207207,Tagged Member
2024-06-03T21:05:47Z,"37,901,180",95472210,Tagged Member
2024-06-03T21:19:42Z,"37,902,429",141792,Tagged Member
2024-06-03T22:02:23Z,"37,904,011",2767237,Tagged Member
2024-06-04T05:45:43Z,"122,496,728",1133609,Away ELITE member
2024-06-04T05:50:12Z,"122,492,993",96661569,Away ELITE member
2024-06-04T05:50:23Z,"122,492,648",1262402,Away ELITE member
2024-06-04T05:51:12Z,"122,506,713",28873287,Away ELITE member
2024-06-04T05:54:18Z,"122,539,377",23483898,Away ELITE member
2024-06-04T05:55:18Z,"122,494,983",89661043,Away ELITE member
